user_id,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_SCORE,segment
U003742,145,1,865.9,1,1,1,111,普通用户
U003743,117,1,886.75,1,1,1,111,普通用户
U003744,34,2,3891.21,3,2,2,322,普通用户
U003746,27,1,1345.72,4,1,1,411,普通用户
U003747,177,1,56.8,1,1,1,111,普通用户
U003748,58,5,9637.900000000001,2,5,4,254,普通用户
U003749,35,2,3107.5,3,2,2,322,普通用户
U003750,16,5,7480.17,4,5,3,453,普通用户
U003751,58,8,32972.56,2,5,5,255,高价值用户
U003753,2,2,1628.69,5,2,1,521,普通用户
U003754,88,2,935.3000000000001,2,2,1,221,普通用户
U003755,70,4,21847.5,2,4,5,245,高价值用户
U003758,15,3,3820.79,4,3,2,432,普通用户
U003759,78,5,17080.18,2,5,5,255,高价值用户
U003760,5,3,3926.67,5,3,2,532,普通用户
U003761,10,3,2965.42,5,3,2,532,普通用户
U003762,163,1,20352.07,1,1,5,115,高价值用户
U003763,136,2,5466.37,1,2,3,123,普通用户
U003764,48,5,14690.039999999999,3,5,4,354,普通用户
U003766,115,2,978.3900000000001,1,2,1,121,普通用户
U003767,19,2,4516.99,4,2,2,422,普通用户
U003768,7,7,20181.15,5,5,5,555,高价值用户
U003769,127,2,2685.19,1,2,2,122,普通用户
U003770,139,1,652.17,1,1,1,111,普通用户
U003772,75,1,375.71,2,1,1,211,普通用户
U003773,66,3,5173.38,2,3,3,233,普通用户
U003774,5,5,9585.619999999999,5,5,4,554,普通用户
U003775,2,3,2949.73,5,3,2,532,普通用户
U003776,69,3,12956.810000000001,2,3,4,234,普通用户
U003777,12,4,34620.09,5,4,5,545,高价值用户
U003778,5,5,14190.630000000001,5,5,4,554,普通用户
U003779,127,1,3378.48,1,1,2,112,普通用户
U003780,46,5,13910.79,3,5,4,354,普通用户
U003781,103,1,2396.28,1,1,2,112,普通用户
U003782,19,3,21264.58,4,3,5,435,高价值用户
U003783,3,6,9808.52,5,5,4,554,普通用户
U003784,115,4,14378.59,1,4,4,144,普通用户
U003785,23,3,4954.32,4,3,3,433,普通用户
U003786,13,7,8478.66,5,5,4,554,普通用户
U003787,23,2,3145.3,4,2,2,422,普通用户
U003788,15,3,751.8399999999999,4,3,1,431,普通用户
U003789,3,2,2984.38,5,2,2,522,普通用户
U003790,42,1,2253.73,3,1,1,311,普通用户
U003791,79,3,24283.37,2,3,5,235,高价值用户
U003792,66,5,8651.37,2,5,4,254,普通用户
U003793,40,4,5203.46,3,4,3,343,普通用户
U003794,18,5,8418.23,4,5,4,454,普通用户
U003795,21,4,6334.33,4,4,3,443,普通用户
U003796,40,5,6163.96,3,5,3,353,普通用户
U003797,32,4,35106.16,3,4,5,345,高价值用户
U003798,5,1,501.39,5,1,1,511,普通用户
U003799,94,7,17681.0,1,5,5,155,高价值用户
U003800,29,5,16200.96,4,5,4,454,普通用户
U003801,11,6,7896.81,5,5,3,553,普通用户
U003802,8,5,19440.309999999998,5,5,5,555,高价值用户
U003803,46,3,7599.83,3,3,3,333,普通用户
U003804,66,2,16466.39,2,2,5,225,高价值用户
U003805,85,2,31468.52,2,2,5,225,高价值用户
U003806,30,4,15843.91,4,4,4,444,普通用户
U003807,102,1,1291.62,1,1,1,111,普通用户
U003808,13,3,19451.66,5,3,5,535,高价值用户
U003809,139,2,2398.91,1,2,2,122,普通用户
U003811,65,3,5117.05,2,3,3,233,普通用户
U003812,3,3,5453.51,5,3,3,533,普通用户
U003813,37,4,8835.87,3,4,4,344,普通用户
U003814,96,2,1281.54,1,2,1,121,普通用户
U003815,128,1,1404.02,1,1,1,111,普通用户
U003816,11,3,8404.21,5,3,4,534,普通用户
U003817,75,2,2803.4700000000003,2,2,2,222,普通用户
U003818,35,3,6480.43,3,3,3,333,普通用户
U003819,13,5,4087.26,5,5,2,552,普通用户
U003820,48,1,308.48,3,1,1,311,普通用户
U003821,52,3,22989.239999999998,2,3,5,235,高价值用户
U003822,10,4,5437.16,5,4,3,543,普通用户
U003823,57,3,4916.030000000001,2,3,3,233,普通用户
U003824,102,2,11667.39,1,2,4,124,普通用户
U003825,1,4,2745.92,5,4,2,542,普通用户
U003826,19,2,1107.85,4,2,1,421,普通用户
U003827,63,2,18468.66,2,2,5,225,高价值用户
U003828,15,3,7398.78,4,3,3,433,普通用户
U003829,22,3,3148.26,4,3,2,432,普通用户
U003832,14,6,9217.45,5,5,4,554,普通用户
U003833,98,2,22166.04,1,2,5,125,高价值用户
U003834,9,4,7828.27,5,4,3,543,普通用户
U003836,48,2,4721.379999999999,3,2,3,323,普通用户
U003837,47,6,7688.75,3,5,3,353,普通用户
U003838,99,2,4120.45,1,2,2,122,普通用户
U003839,4,4,22805.440000000002,5,4,5,545,高价值用户
U003840,4,3,14294.29,5,3,4,534,普通用户
U003841,41,3,3854.02,3,3,2,332,普通用户
U003842,64,3,29480.79,2,3,5,235,高价值用户
U003843,21,5,28982.57,4,5,5,455,高价值用户
U003844,89,1,1056.81,1,1,1,111,普通用户
U003845,30,2,15350.73,4,2,4,424,普通用户
U003846,33,3,14583.68,3,3,4,334,普通用户
U003847,59,4,1962.48,2,4,1,241,普通用户
U003848,50,2,9350.07,3,2,4,324,普通用户
U003849,40,3,40069.87,3,3,5,335,高价值用户
U003850,52,3,4742.8099999999995,2,3,3,233,普通用户
U003851,124,3,1555.6799999999998,1,3,1,131,普通用户
U003852,9,3,5696.71,5,3,3,533,普通用户
U003853,1,5,11928.460000000001,5,5,4,554,普通用户
U003854,26,4,2728.91,4,4,2,442,普通用户
U003856,56,1,56.15,2,1,1,211,普通用户
U003857,28,5,13040.150000000001,4,5,4,454,普通用户
U003858,17,2,2569.59,4,2,2,422,普通用户
U003859,54,2,4706.42,2,2,3,223,普通用户
U003860,35,6,6651.22,3,5,3,353,普通用户
U003861,129,4,4753.65,1,4,3,143,普通用户
U003862,66,5,25091.629999999997,2,5,5,255,高价值用户
U003863,62,3,4009.75,2,3,2,232,普通用户
U003864,20,3,743.0799999999999,4,3,1,431,普通用户
U003865,11,3,13955.619999999999,5,3,4,534,普通用户
U003866,16,3,3736.99,4,3,2,432,普通用户
U003867,64,4,26531.63,2,4,5,245,高价值用户
U003868,6,4,7556.02,5,4,3,543,普通用户
U003869,50,3,10135.87,3,3,4,334,普通用户
U003870,9,6,13216.96,5,5,4,554,普通用户
U003871,10,6,30504.85,5,5,5,555,高价值用户
U003872,108,2,3264.01,1,2,2,122,普通用户
U003873,159,1,587.76,1,1,1,111,普通用户
U003874,1,6,34807.77,5,5,5,555,高价值用户
U003875,12,2,4065.75,5,2,2,522,普通用户
U003876,16,5,11576.3,4,5,4,454,普通用户
U003877,3,2,5006.120000000001,5,2,3,523,普通用户
U003878,68,1,18290.22,2,1,5,215,高价值用户
U003879,49,6,8123.83,3,5,3,353,普通用户
U003881,19,5,27637.829999999998,4,5,5,455,高价值用户
U003882,88,1,610.09,2,1,1,211,普通用户
U003884,34,4,11184.16,3,4,4,344,普通用户
U003885,1,4,10421.460000000001,5,4,4,544,普通用户
U003886,1,4,6688.4,5,4,3,543,普通用户
U003887,21,3,27131.65,4,3,5,435,高价值用户
U003888,43,3,3990.7700000000004,3,3,2,332,普通用户
U003889,10,4,6828.8,5,4,3,543,普通用户
U003890,81,2,8048.57,2,2,3,223,普通用户
U003891,79,2,3686.5,2,2,2,222,普通用户
U003892,4,3,24738.59,5,3,5,535,高价值用户
U003893,15,4,3575.64,4,4,2,442,普通用户
U003894,85,3,16306.48,2,3,4,234,普通用户
U003895,34,2,4531.2,3,2,2,322,普通用户
U003896,39,3,14544.230000000001,3,3,4,334,普通用户
U003897,71,5,25727.69,2,5,5,255,高价值用户
U003898,168,1,15289.11,1,1,4,114,普通用户
U003899,11,3,12082.380000000001,5,3,4,534,普通用户
U003900,46,3,1051.6100000000001,3,3,1,331,普通用户
U003901,4,3,24500.44,5,3,5,535,高价值用户
U003902,13,4,35897.3,5,4,5,545,高价值用户
U003903,2,4,7022.43,5,4,3,543,普通用户
U003904,70,3,1851.31,2,3,1,231,普通用户
U003905,1,5,7399.71,5,5,3,553,普通用户
U003906,74,3,16023.91,2,3,4,234,普通用户
U003907,41,3,3525.6099999999997,3,3,2,332,普通用户
U003908,31,3,2490.5,3,3,2,332,普通用户
U003909,46,4,17718.92,3,4,5,345,高价值用户
U003910,146,2,1605.7600000000002,1,2,1,121,普通用户
U003911,116,2,23267.63,1,2,5,125,高价值用户
U003912,24,4,3374.59,4,4,2,442,普通用户
U003913,48,3,3569.55,3,3,2,332,普通用户
U003914,150,1,2939.9,1,1,2,112,普通用户
U003915,12,2,6645.58,5,2,3,523,普通用户
U003916,23,3,3894.47,4,3,2,432,普通用户
U003917,42,3,2093.74,3,3,1,331,普通用户
U003918,1,7,20773.4,5,5,5,555,高价值用户
U003919,33,3,7210.64,3,3,3,333,普通用户
U003920,67,1,1332.86,2,1,1,211,普通用户
U003921,47,3,25405.719999999998,3,3,5,335,高价值用户
U003922,136,1,982.44,1,1,1,111,普通用户
U003923,39,2,2251.64,3,2,1,321,普通用户
U003924,10,5,8695.810000000001,5,5,4,554,普通用户
U003926,91,1,26297.19,1,1,5,115,高价值用户
U003927,141,2,3040.25,1,2,2,122,普通用户
U003928,5,4,9623.75,5,4,4,544,普通用户
U003929,33,5,7666.25,3,5,3,353,普通用户
U003930,2,1,4097.81,5,1,2,512,普通用户
U003931,14,7,15570.32,5,5,4,554,普通用户
U003933,174,1,1132.52,1,1,1,111,普通用户
U003934,71,2,1671.89,2,2,1,221,普通用户
U003936,62,4,15669.84,2,4,4,244,普通用户
U003937,13,6,37415.74,5,5,5,555,高价值用户
U003938,51,3,2512.0099999999998,3,3,2,332,普通用户
U003939,14,5,12306.079999999998,5,5,4,554,普通用户
U003940,52,3,4582.59,2,3,2,232,普通用户
U003941,177,2,5129.549999999999,1,2,3,123,普通用户
U003942,85,2,8753.08,2,2,4,224,普通用户
U003943,86,3,8029.17,2,3,3,233,普通用户
U003944,22,5,3851.46,4,5,2,452,普通用户
U003945,11,3,7071.4,5,3,3,533,普通用户
U003946,84,4,1549.95,2,4,1,241,普通用户
U003948,70,4,7882.08,2,4,3,243,普通用户
U003950,72,3,3906.5,2,3,2,232,普通用户
U003951,98,5,13072.28,1,5,4,154,普通用户
U003952,150,2,7692.85,1,2,3,123,普通用户
U003953,75,2,16019.84,2,2,4,224,普通用户
U003954,83,3,9380.800000000001,2,3,4,234,普通用户
U003955,39,1,472.43,3,1,1,311,普通用户
U003956,1,3,3572.7299999999996,5,3,2,532,普通用户
U003957,37,4,15389.46,3,4,4,344,普通用户
U003958,23,3,16559.11,4,3,5,435,高价值用户
U003959,73,5,11737.33,2,5,4,254,普通用户
U003960,2,3,3752.2799999999997,5,3,2,532,普通用户
U003961,22,2,6043.16,4,2,3,423,普通用户
U003962,40,2,1115.8600000000001,3,2,1,321,普通用户
U003963,52,1,9310.21,2,1,4,214,普通用户
U003964,53,2,7140.29,2,2,3,223,普通用户
U003966,77,5,23731.04,2,5,5,255,高价值用户
U003967,127,1,6768.95,1,1,3,113,普通用户
U003968,11,7,35635.31,5,5,5,555,高价值用户
U003969,34,4,13780.93,3,4,4,344,普通用户
U003970,43,2,10506.98,3,2,4,324,普通用户
U003971,164,1,103.79,1,1,1,111,普通用户
U003972,4,3,10445.77,5,3,4,534,普通用户
U003973,4,9,19955.92,5,5,5,555,高价值用户
U003974,105,2,6644.8,1,2,3,123,普通用户
U003975,15,5,9317.25,4,5,4,454,普通用户
U003976,59,3,19436.170000000002,2,3,5,235,高价值用户
U003977,78,2,6382.69,2,2,3,223,普通用户
U003978,62,2,12224.97,2,2,4,224,普通用户
U003980,43,2,1856.5500000000002,3,2,1,321,普通用户
U003981,72,2,3606.7,2,2,2,222,普通用户
U003982,22,2,1394.26,4,2,1,421,普通用户
U003983,13,5,7145.900000000001,5,5,3,553,普通用户
U003984,16,2,7445.96,4,2,3,423,普通用户
U003985,147,1,17482.96,1,1,5,115,高价值用户
U003986,29,7,8404.960000000001,4,5,4,454,普通用户
U003987,100,1,2565.62,1,1,2,112,普通用户
U003988,32,3,5264.32,3,3,3,333,普通用户
U003989,89,4,22687.61,1,4,5,145,高价值用户
U003990,16,3,4935.65,4,3,3,433,普通用户
U003991,28,2,1775.25,4,2,1,421,普通用户
U003992,11,6,23282.190000000002,5,5,5,555,高价值用户
U003993,16,2,17491.15,4,2,5,425,高价值用户
U003994,64,5,10837.36,2,5,4,254,普通用户
U003995,61,5,43143.58,2,5,5,255,高价值用户
U003996,14,4,8212.01,5,4,4,544,普通用户
U003997,94,1,756.87,1,1,1,111,普通用户
U003998,19,1,1457.96,4,1,1,411,普通用户
U003999,19,4,21507.3,4,4,5,445,高价值用户
U004000,5,5,29409.750000000004,5,5,5,555,高价值用户
U004001,46,3,1014.97,3,3,1,331,普通用户
U004002,100,1,2143.64,1,1,1,111,普通用户
U004003,63,2,10289.95,2,2,4,224,普通用户
U004004,160,1,3043.2,1,1,2,112,普通用户
U004005,59,6,26244.97,2,5,5,255,高价值用户
U004006,54,2,6824.139999999999,2,2,3,223,普通用户
U004008,16,3,3881.59,4,3,2,432,普通用户
U004009,153,1,2633.37,1,1,2,112,普通用户
U004010,21,2,7735.799999999999,4,2,3,423,普通用户
U004011,1,6,25212.489999999998,5,5,5,555,高价值用户
U004012,71,1,9208.32,2,1,4,214,普通用户
U004013,23,4,39441.52,4,4,5,445,高价值用户
U004014,33,4,21115.57,3,4,5,345,高价值用户
U004015,53,5,14042.73,2,5,4,254,普通用户
U004016,74,5,15324.04,2,5,4,254,普通用户
U004017,4,7,46543.34,5,5,5,555,高价值用户
U004018,79,1,2462.59,2,1,2,212,普通用户
U004019,87,4,5994.45,2,4,3,243,普通用户
U004021,45,4,7797.280000000001,3,4,3,343,普通用户
U004022,35,3,5030.37,3,3,3,333,普通用户
U004023,94,4,5045.6900000000005,1,4,3,143,普通用户
U004024,15,4,34407.15,4,4,5,445,高价值用户
U004025,90,3,3876.01,1,3,2,132,普通用户
U004026,22,5,27791.170000000002,4,5,5,455,高价值用户
U004028,22,3,2652.4300000000003,4,3,2,432,普通用户
U004029,44,6,12289.210000000001,3,5,4,354,普通用户
U004030,21,4,36809.850000000006,4,4,5,445,高价值用户
U004031,8,4,10726.09,5,4,4,544,普通用户
U004032,8,3,3117.5299999999997,5,3,2,532,普通用户
U004033,37,3,36383.1,3,3,5,335,高价值用户
U004034,4,6,33890.82,5,5,5,555,高价值用户
U004035,9,3,20246.1,5,3,5,535,高价值用户
U004036,12,2,8685.17,5,2,4,524,普通用户
U004037,52,1,447.11,2,1,1,211,普通用户
U004038,46,3,7006.5599999999995,3,3,3,333,普通用户
U004039,68,4,27603.92,2,4,5,245,高价值用户
U004040,60,4,23598.32,2,4,5,245,高价值用户
U004041,24,5,27040.170000000002,4,5,5,455,高价值用户
U004042,38,5,39127.95,3,5,5,355,高价值用户
U004043,15,5,10299.68,4,5,4,454,普通用户
U004044,77,6,7580.24,2,5,3,253,普通用户
U004045,39,5,6923.91,3,5,3,353,普通用户
U004046,84,2,314.18,2,2,1,221,普通用户
U004047,30,2,3424.71,4,2,2,422,普通用户
U004048,8,8,26516.95,5,5,5,555,高价值用户
U004049,39,3,1562.2,3,3,1,331,普通用户
U004050,143,1,2935.37,1,1,2,112,普通用户
U004051,32,4,27817.68,3,4,5,345,高价值用户
U004052,37,2,3832.44,3,2,2,322,普通用户
U004053,150,1,3098.78,1,1,2,112,普通用户
U004054,136,1,2351.5,1,1,2,112,普通用户
U004055,2,1,2284.88,5,1,2,512,普通用户
U004056,9,7,19527.899999999998,5,5,5,555,高价值用户
U004057,37,3,3100.0,3,3,2,332,普通用户
U004058,38,3,11985.09,3,3,4,334,普通用户
U004059,100,3,3452.98,1,3,2,132,普通用户
U004060,116,1,433.78,1,1,1,111,普通用户
U004061,24,7,16791.95,4,5,5,455,高价值用户
U004062,75,2,5946.54,2,2,3,223,普通用户
U004063,76,3,13233.029999999999,2,3,4,234,普通用户
U004064,14,4,25552.960000000003,5,4,5,545,高价值用户
U004065,69,3,3503.83,2,3,2,232,普通用户
U004066,61,3,4207.3099999999995,2,3,2,232,普通用户
U004067,121,1,737.0,1,1,1,111,普通用户
U004068,18,1,2699.53,4,1,2,412,普通用户
U004069,1,4,11230.990000000002,5,4,4,544,普通用户
U004070,19,2,3050.5499999999997,4,2,2,422,普通用户
U004071,66,4,6170.98,2,4,3,243,普通用户
U004072,1,8,28021.36,5,5,5,555,高价值用户
U004073,35,6,13004.81,3,5,4,354,普通用户
U004074,26,3,6212.29,4,3,3,433,普通用户
U004075,131,2,1471.94,1,2,1,121,普通用户
U004077,28,1,157.34,4,1,1,411,普通用户
U004078,21,5,5994.91,4,5,3,453,普通用户
U004079,40,5,4743.3099999999995,3,5,3,353,普通用户
U004080,55,6,10703.89,2,5,4,254,普通用户
U004081,19,2,1490.29,4,2,1,421,普通用户
U004082,154,2,2784.55,1,2,2,122,普通用户
U004083,54,4,13066.599999999999,2,4,4,244,普通用户
U004084,8,1,523.55,5,1,1,511,普通用户
U004085,82,2,4472.78,2,2,2,222,普通用户
U004086,37,4,23980.879999999997,3,4,5,345,高价值用户
U004087,63,3,4776.780000000001,2,3,3,233,普通用户
U004088,100,2,26212.870000000003,1,2,5,125,高价值用户
U004089,80,3,1579.08,2,3,1,231,普通用户
U004090,73,3,4667.18,2,3,3,233,普通用户
U004091,36,6,7448.7300000000005,3,5,3,353,普通用户
U004093,49,2,24117.77,3,2,5,325,高价值用户
U004094,62,1,10393.81,2,1,4,214,普通用户
U004095,72,2,18006.14,2,2,5,225,高价值用户
U004096,104,2,9819.32,1,2,4,124,普通用户
U004097,37,2,3602.7699999999995,3,2,2,322,普通用户
U004098,54,4,32157.83,2,4,5,245,高价值用户
U004099,174,1,46.95,1,1,1,111,普通用户
U004100,118,1,686.36,1,1,1,111,普通用户
U004101,15,4,4000.3499999999995,4,4,2,442,普通用户
U004102,78,4,22325.77,2,4,5,245,高价值用户
U004104,24,3,2303.69,4,3,2,432,普通用户
U004105,25,8,64070.229999999996,4,5,5,455,高价值用户
U004106,17,2,17329.84,4,2,5,425,高价值用户
U004107,10,7,16210.16,5,5,4,554,普通用户
U004108,47,2,1931.56,3,2,1,321,普通用户
U004109,44,3,21459.71,3,3,5,335,高价值用户
U004110,34,3,11306.45,3,3,4,334,普通用户
U004111,115,2,2342.87,1,2,2,122,普通用户
U004112,42,4,15503.0,3,4,4,344,普通用户
U004113,24,8,9592.1,4,5,4,454,普通用户
U004114,140,1,3008.49,1,1,2,112,普通用户
U004115,21,2,5648.219999999999,4,2,3,423,普通用户
U004116,22,6,8655.76,4,5,4,454,普通用户
U004117,67,4,10685.97,2,4,4,244,普通用户
U004118,3,4,14035.87,5,4,4,544,普通用户
U004119,153,2,915.24,1,2,1,121,普通用户
U004120,55,5,10401.47,2,5,4,254,普通用户
U004121,59,2,5240.72,2,2,3,223,普通用户
U004122,83,1,6316.92,2,1,3,213,普通用户
U004123,48,4,6376.34,3,4,3,343,普通用户
U004124,4,1,2594.89,5,1,2,512,普通用户
U004125,28,3,7262.28,4,3,3,433,普通用户
U004126,70,4,19699.77,2,4,5,245,高价值用户
U004127,171,1,456.46,1,1,1,111,普通用户
U004128,158,2,2828.4399999999996,1,2,2,122,普通用户
U004129,24,3,8956.3,4,3,4,434,普通用户
U004130,109,1,1034.86,1,1,1,111,普通用户
U004131,141,1,17144.87,1,1,5,115,高价值用户
U004132,49,2,35429.58,3,2,5,325,高价值用户
U004133,8,5,6985.45,5,5,3,553,普通用户
U004134,3,3,18033.52,5,3,5,535,高价值用户
U004135,3,3,18551.629999999997,5,3,5,535,高价值用户
U004136,62,1,186.78,2,1,1,211,普通用户
U004137,34,1,35.29,3,1,1,311,普通用户
U004139,55,2,3552.64,2,2,2,222,普通用户
U004140,83,3,19524.57,2,3,5,235,高价值用户
U004141,37,3,10246.98,3,3,4,334,普通用户
U004142,6,3,9919.75,5,3,4,534,普通用户
U004143,2,2,12824.83,5,2,4,524,普通用户
U004144,35,4,14236.470000000001,3,4,4,344,普通用户
U004145,37,4,7325.51,3,4,3,343,普通用户
U004146,59,1,5418.86,2,1,3,213,普通用户
U004147,111,2,3636.6800000000003,1,2,2,122,普通用户
U004148,36,1,7829.46,3,1,3,313,普通用户
U004149,82,2,22563.0,2,2,5,225,高价值用户
U004150,46,4,7664.629999999999,3,4,3,343,普通用户
U004152,50,2,282.84,3,2,1,321,普通用户
U004153,64,3,7912.56,2,3,3,233,普通用户
U004154,14,3,7187.9800000000005,5,3,3,533,普通用户
U004155,23,4,20075.03,4,4,5,445,高价值用户
U004156,17,3,30528.2,4,3,5,435,高价值用户
U004157,31,2,1862.57,3,2,1,321,普通用户
U004158,31,4,9962.35,3,4,4,344,普通用户
U004159,77,1,125.38,2,1,1,211,普通用户
U004160,23,4,45460.54,4,4,5,445,高价值用户
U004161,158,1,3295.34,1,1,2,112,普通用户
U004162,8,6,9571.460000000001,5,5,4,554,普通用户
U004163,107,1,1245.77,1,1,1,111,普通用户
U004164,5,5,8611.550000000001,5,5,4,554,普通用户
U004165,1,5,39726.16,5,5,5,555,高价值用户
U004166,44,2,3390.22,3,2,2,322,普通用户
U004167,10,4,5867.32,5,4,3,543,普通用户
U004168,42,3,5445.72,3,3,3,333,普通用户
U004169,10,2,8444.59,5,2,4,524,普通用户
U004170,30,3,16766.19,4,3,5,435,高价值用户
U004171,59,3,10236.73,2,3,4,234,普通用户
U004172,6,3,2612.1899999999996,5,3,2,532,普通用户
U004173,94,3,3596.79,1,3,2,132,普通用户
U004174,21,4,8348.54,4,4,4,444,普通用户
U004175,19,5,28491.449999999997,4,5,5,455,高价值用户
U004176,77,5,50526.29,2,5,5,255,高价值用户
U004177,60,3,2723.3599999999997,2,3,2,232,普通用户
U004178,42,2,26032.550000000003,3,2,5,325,高价值用户
U004179,21,4,25353.68,4,4,5,445,高价值用户
U004180,26,3,5159.04,4,3,3,433,普通用户
U004181,8,4,7529.59,5,4,3,543,普通用户
U004182,10,3,37211.9,5,3,5,535,高价值用户
U004183,42,2,3291.46,3,2,2,322,普通用户
U004184,81,5,34674.15,2,5,5,255,高价值用户
U004185,65,3,3774.0200000000004,2,3,2,232,普通用户
U004186,91,2,5660.04,1,2,3,123,普通用户
U004187,58,8,55590.07,2,5,5,255,高价值用户
U004188,7,6,13694.71,5,5,4,554,普通用户
U004189,34,2,8970.16,3,2,4,324,普通用户
U004190,22,1,2707.34,4,1,2,412,普通用户
U004191,50,1,3528.81,3,1,2,312,普通用户
U004192,69,3,4159.110000000001,2,3,2,232,普通用户
U004193,79,3,2374.0,2,3,2,232,普通用户
U004194,14,5,22934.91,5,5,5,555,高价值用户
U004195,3,2,3636.03,5,2,2,522,普通用户
U004196,106,2,4173.34,1,2,2,122,普通用户
U004197,128,2,19513.550000000003,1,2,5,125,高价值用户
U004198,52,5,6015.92,2,5,3,253,普通用户
U004199,9,6,32276.99,5,5,5,555,高价值用户
U004200,84,3,3091.42,2,3,2,232,普通用户
U004201,66,1,2007.09,2,1,1,211,普通用户
U004202,102,3,16456.13,1,3,5,135,高价值用户
U004203,78,1,1248.23,2,1,1,211,普通用户
U004204,8,2,1208.1100000000001,5,2,1,521,普通用户
U004205,142,2,3593.56,1,2,2,122,普通用户
U004206,29,4,21637.05,4,4,5,445,高价值用户
U004207,53,4,13268.310000000001,2,4,4,244,普通用户
U004208,41,3,581.83,3,3,1,331,普通用户
U004209,49,4,10071.25,3,4,4,344,普通用户
U004210,38,4,11727.89,3,4,4,344,普通用户
U004211,132,1,23303.87,1,1,5,115,高价值用户
U004212,18,7,11464.69,4,5,4,454,普通用户
U004214,58,4,13345.170000000002,2,4,4,244,普通用户
U004215,134,3,2402.52,1,3,2,132,普通用户
U004216,56,4,2685.39,2,4,2,242,普通用户
U004217,155,2,2440.81,1,2,2,122,普通用户
U004218,14,3,3587.7799999999997,5,3,2,532,普通用户
U004219,58,3,6847.200000000001,2,3,3,233,普通用户
U004221,71,1,1371.91,2,1,1,211,普通用户
U004222,57,1,14028.21,2,1,4,214,普通用户
U004223,20,4,9623.45,4,4,4,444,普通用户
U004224,1,3,5217.92,5,3,3,533,普通用户
U004226,12,4,13700.6,5,4,4,544,普通用户
U004227,26,1,1335.94,4,1,1,411,普通用户
U004228,76,4,2874.2599999999998,2,4,2,242,普通用户
U004229,39,1,1165.02,3,1,1,311,普通用户
U004230,5,3,4960.7699999999995,5,3,3,533,普通用户
U004231,153,1,436.86,1,1,1,111,普通用户
U004232,12,2,9897.33,5,2,4,524,普通用户
U004233,10,5,4847.37,5,5,3,553,普通用户
U004234,90,2,4714.4,1,2,3,123,普通用户
U004235,8,1,934.26,5,1,1,511,普通用户
U004236,32,2,1831.06,3,2,1,321,普通用户
U004237,62,3,3850.42,2,3,2,232,普通用户
U004238,21,2,1440.43,4,2,1,421,普通用户
U004239,37,3,2123.88,3,3,1,331,普通用户
U004240,33,3,26506.699999999997,3,3,5,335,高价值用户
U004241,42,2,2651.43,3,2,2,322,普通用户
U004242,127,2,1121.95,1,2,1,121,普通用户
U004243,21,2,3259.3500000000004,4,2,2,422,普通用户
U004244,10,5,5774.65,5,5,3,553,普通用户
U004245,155,2,6381.879999999999,1,2,3,123,普通用户
U004246,9,4,22631.31,5,4,5,545,高价值用户
U004247,27,7,45569.549999999996,4,5,5,455,高价值用户
U004248,48,4,2847.41,3,4,2,342,普通用户
U004249,23,3,18145.12,4,3,5,435,高价值用户
U004250,8,6,15647.81,5,5,4,554,普通用户
U004251,58,4,12591.7,2,4,4,244,普通用户
U004253,16,2,2724.63,4,2,2,422,普通用户
U004254,38,4,7912.33,3,4,3,343,普通用户
U004255,103,3,13981.73,1,3,4,134,普通用户
U004256,67,2,17236.05,2,2,5,225,高价值用户
U004257,105,3,22159.29,1,3,5,135,高价值用户
U004258,8,4,3161.6,5,4,2,542,普通用户
U004259,176,1,687.69,1,1,1,111,普通用户
U004260,21,3,32054.690000000002,4,3,5,435,高价值用户
U004261,5,3,6415.26,5,3,3,533,普通用户
U004262,64,1,30695.73,2,1,5,215,高价值用户
U004263,63,4,9509.6,2,4,4,244,普通用户
U004264,18,1,102.14,4,1,1,411,普通用户
U004265,10,6,52603.66,5,5,5,555,高价值用户
U004266,69,2,11512.45,2,2,4,224,普通用户
U004267,79,4,5027.08,2,4,3,243,普通用户
U004268,23,9,29182.02,4,5,5,455,高价值用户
U004269,99,1,261.48,1,1,1,111,普通用户
U004270,24,4,7940.96,4,4,3,443,普通用户
U004271,92,3,11384.109999999999,1,3,4,134,普通用户
U004273,11,5,11177.81,5,5,4,554,普通用户
U004274,27,6,8552.220000000001,4,5,4,454,普通用户
U004275,21,6,13581.1,4,5,4,454,普通用户
U004276,4,7,10550.2,5,5,4,554,普通用户
U004277,26,2,14567.68,4,2,4,424,普通用户
U004278,51,2,14016.529999999999,3,2,4,324,普通用户
U004279,15,3,4415.360000000001,4,3,2,432,普通用户
U004280,71,3,8114.68,2,3,3,233,普通用户
U004281,55,3,2917.66,2,3,2,232,普通用户
U004282,123,2,13880.55,1,2,4,124,普通用户
U004283,10,6,23716.98,5,5,5,555,高价值用户
U004284,22,2,10412.4,4,2,4,424,普通用户
U004285,31,6,13636.119999999999,3,5,4,354,普通用户
U004286,70,3,3055.9300000000003,2,3,2,232,普通用户
U004287,22,3,5328.24,4,3,3,433,普通用户
U004288,22,2,2989.48,4,2,2,422,普通用户
U004289,106,3,5525.9400000000005,1,3,3,133,普通用户
U004290,88,4,13646.019999999999,2,4,4,244,普通用户
U004291,155,2,8744.15,1,2,4,124,普通用户
U004292,54,2,6151.77,2,2,3,223,普通用户
U004293,32,4,38750.43000000001,3,4,5,345,高价值用户
