user_id,total_spent,order_count,avg_order_amount,last_order_date,days_since_last_order,加购,收藏,浏览,点击,churn
U004301,758.0,1,758.0,2025-09-18 22:38:35.860334,168,0.0,1.0,2.0,0.0,1
U004302,7841.74,4,1960.435,2026-02-15 22:38:35.861335,18,1.0,1.0,1.0,1.0,0
U004303,6390.29,3,2130.096666666667,2025-11-06 22:38:35.861839,119,3.0,1.0,5.0,3.0,1
U004304,1761.91,1,1761.91,2025-10-01 22:38:35.865879,155,0.0,0.0,5.0,1.0,1
U004305,1868.75,2,934.375,2025-12-27 22:38:35.861839,68,0.0,1.0,3.0,1.0,0
U004306,5675.56,3,1891.8533333333335,2025-12-11 22:38:35.863358,84,1.0,0.0,8.0,0.0,0
U004307,2180.52,2,1090.26,2025-12-16 22:38:35.866391,79,0.0,1.0,2.0,0.0,0
U004308,1789.96,1,1789.96,2026-03-01 22:38:35.867478,4,1.0,0.0,4.0,1.0,0
U004309,3329.25,3,1109.75,2025-10-11 22:38:35.861335,145,0.0,0.0,2.0,1.0,1
U004310,20124.789999999997,3,6708.263333333332,2026-02-18 22:38:35.867478,15,1.0,2.0,5.0,3.0,0
U004311,3309.51,2,1654.755,2026-01-03 22:38:35.863358,61,1.0,1.0,2.0,2.0,0
U004312,4476.4,2,2238.2,2026-02-16 22:38:35.860334,17,0.0,1.0,1.0,1.0,0
U004313,8151.63,6,1358.605,2026-03-04 22:38:35.861839,1,0.0,0.0,7.0,2.0,0
U004314,1599.63,1,1599.63,2025-12-14 22:38:35.863358,81,2.0,1.0,4.0,2.0,0
U004315,9121.0,5,1824.2,2026-02-05 22:38:35.865879,28,0.0,2.0,3.0,2.0,0
U004316,25883.54,2,12941.77,2025-10-18 22:38:35.864872,138,0.0,3.0,5.0,1.0,1
U004317,1801.09,4,450.2725,2026-01-30 22:38:35.866952,34,0.0,1.0,6.0,3.0,0
U004318,307.57,2,153.785,2026-02-13 22:38:35.864368,20,2.0,0.0,3.0,0.0,0
U004319,15612.970000000001,3,5204.323333333334,2026-02-08 22:38:35.863358,25,1.0,1.0,4.0,1.0,0
U004320,23233.92,5,4646.784,2026-02-16 22:38:35.866952,17,2.0,2.0,6.0,0.0,0
U004321,8800.98,7,1257.282857142857,2026-01-18 22:38:35.866952,46,2.0,1.0,4.0,1.0,0
U004322,3244.5099999999998,3,1081.5033333333333,2026-01-19 22:38:35.857691,45,1.0,0.0,6.0,1.0,0
U004323,3964.1400000000003,2,1982.0700000000002,2025-12-28 22:38:35.864368,67,0.0,2.0,2.0,1.0,0
U004324,276.81,1,276.81,2025-12-13 22:38:35.863358,82,0.0,2.0,3.0,5.0,0
U004325,3554.49,3,1184.83,2026-02-14 22:38:35.864368,19,0.0,1.0,4.0,1.0,0
U004326,2546.7200000000003,2,1273.3600000000001,2025-11-05 22:38:35.863358,120,0.0,1.0,5.0,1.0,1
U004327,5379.58,4,1344.895,2026-01-22 22:38:35.866952,42,0.0,0.0,3.0,6.0,0
U004328,16101.08,3,5367.026666666667,2026-01-28 22:38:35.866952,36,3.0,0.0,2.0,2.0,0
U004329,32411.91,3,10803.97,2026-01-15 22:38:35.863358,49,0.0,1.0,4.0,3.0,0
U004330,3801.9,2,1900.95,2025-10-10 22:38:35.866952,146,0.0,2.0,1.0,2.0,1
U004331,14875.87,4,3718.9675,2025-12-24 22:38:35.861839,71,0.0,3.0,0.0,4.0,0
U004332,34734.5,6,5789.083333333333,2026-02-05 22:38:35.861335,28,1.0,0.0,7.0,1.0,0
U004333,3920.1,2,1960.05,2026-02-17 22:38:35.863358,16,0.0,0.0,6.0,0.0,0
U004334,4538.41,3,1512.8033333333333,2026-01-13 22:38:35.863358,51,0.0,1.0,1.0,3.0,0
U004335,24003.75,4,6000.9375,2026-02-27 22:38:35.859255,6,0.0,3.0,2.0,2.0,0
U004336,1928.57,1,1928.57,2025-12-26 22:38:35.866391,69,3.0,0.0,1.0,1.0,0
U004337,37954.73,3,12651.576666666668,2026-02-03 22:38:35.859255,30,0.0,0.0,2.0,0.0,0
U004338,15065.48,4,3766.37,2026-02-05 22:38:35.868487,28,0.0,1.0,1.0,5.0,0
U004340,13238.41,3,4412.803333333333,2026-01-14 22:38:35.861839,50,0.0,2.0,5.0,1.0,0
U004341,7191.700000000001,3,2397.2333333333336,2026-02-11 22:38:35.864872,22,1.0,1.0,3.0,2.0,0
U004342,6106.450000000001,3,2035.4833333333336,2026-01-04 22:38:35.864368,60,0.0,0.0,1.0,3.0,0
U004343,9940.59,6,1656.765,2026-03-04 22:38:35.860334,1,0.0,0.0,5.0,1.0,0
U004344,20750.579999999998,8,2593.8224999999998,2026-02-21 22:38:35.863358,12,1.0,1.0,1.0,1.0,0
U004345,3200.84,2,1600.42,2025-09-29 22:38:35.866952,157,1.0,2.0,4.0,2.0,1
U004346,76.84,1,76.84,2025-12-03 22:38:35.857691,92,1.0,0.0,2.0,2.0,1
U004347,6328.400000000001,3,2109.4666666666667,2025-12-17 22:38:35.863358,78,0.0,1.0,4.0,1.0,0
U004348,15799.140000000001,2,7899.570000000001,2026-01-06 22:38:35.861335,58,0.0,3.0,1.0,1.0,0
U004349,8138.9800000000005,5,1627.796,2025-12-31 22:38:35.858737,64,2.0,0.0,3.0,2.0,0
U004350,2588.44,2,1294.22,2025-11-07 22:38:35.863358,118,0.0,1.0,1.0,3.0,1
U004351,692.38,2,346.19,2025-12-04 22:38:35.861335,91,1.0,0.0,3.0,2.0,1
U004352,9952.109999999999,4,2488.0274999999997,2025-12-20 22:38:35.860334,75,2.0,2.0,5.0,0.0,0
U004353,6086.62,2,3043.31,2026-01-10 22:38:35.858737,54,0.0,1.0,3.0,0.0,0
U004355,5082.639999999999,2,2541.3199999999997,2026-01-23 22:38:35.860334,41,2.0,0.0,1.0,1.0,0
U004356,2451.6,3,817.1999999999999,2026-03-02 22:38:35.864872,3,0.0,1.0,1.0,0.0,0
U004358,10226.839999999998,3,3408.9466666666663,2026-03-04 22:38:35.864872,1,1.0,1.0,0.0,0.0,0
U004359,28764.51,4,7191.1275,2026-01-16 22:38:35.860334,48,0.0,0.0,1.0,3.0,0
U004360,62.76,1,62.76,2025-10-21 22:38:35.865879,135,1.0,0.0,4.0,3.0,1
U004361,13397.09,4,3349.2725,2026-02-09 22:38:35.861335,24,0.0,1.0,5.0,2.0,0
U004362,26350.999999999996,4,6587.749999999999,2026-01-21 22:38:35.864872,43,0.0,0.0,3.0,0.0,0
U004363,9120.14,3,3040.0466666666666,2025-12-14 22:38:35.861335,81,2.0,2.0,6.0,1.0,0
U004364,2570.86,2,1285.43,2025-12-02 22:38:35.867478,93,0.0,0.0,2.0,1.0,1
U004365,4545.05,3,1515.0166666666667,2026-02-02 22:38:35.861335,31,0.0,1.0,1.0,1.0,0
U004366,26213.99,1,26213.99,2025-12-12 22:38:35.862847,83,0.0,0.0,3.0,2.0,0
U004367,16622.1,4,4155.525,2025-12-03 22:38:35.860334,92,0.0,1.0,0.0,1.0,1
U004368,5135.32,4,1283.83,2026-02-28 22:38:35.860334,5,0.0,0.0,7.0,1.0,0
U004369,17908.59,2,8954.295,2025-12-14 22:38:35.861839,81,0.0,2.0,2.0,2.0,0
U004370,3336.1,3,1112.0333333333333,2026-01-07 22:38:35.863358,57,0.0,1.0,2.0,1.0,0
U004371,3307.77,2,1653.885,2026-02-23 22:38:35.863358,10,1.0,1.0,2.0,3.0,0
U004372,1563.06,2,781.53,2026-03-05 22:38:35.861335,0,0.0,0.0,3.0,1.0,0
U004373,7050.2,4,1762.55,2026-02-15 22:38:35.865879,18,2.0,2.0,1.0,4.0,0
U004374,17382.18,4,4345.545,2026-01-19 22:38:35.863358,45,1.0,3.0,3.0,2.0,0
U004375,24820.010000000002,3,8273.336666666668,2025-12-17 22:38:35.862847,78,1.0,2.0,4.0,5.0,0
U004376,8106.3099999999995,4,2026.5774999999999,2026-02-16 22:38:35.868487,17,1.0,0.0,3.0,1.0,0
U004377,2119.69,1,2119.69,2025-10-31 22:38:35.858737,125,0.0,0.0,4.0,0.0,1
U004378,7119.389999999999,5,1423.878,2026-02-26 22:38:35.864368,7,1.0,0.0,7.0,2.0,0
U004379,25900.79,5,5180.158,2026-01-16 22:38:35.864872,48,1.0,0.0,1.0,1.0,0
U004380,21287.2,3,7095.733333333334,2025-11-13 22:38:35.862847,112,1.0,2.0,2.0,3.0,1
U004381,1355.32,2,677.66,2025-11-07 22:38:35.863358,118,0.0,1.0,3.0,2.0,1
U004382,2415.71,2,1207.855,2025-10-22 22:38:35.868992,134,0.0,2.0,0.0,0.0,1
U004383,6035.11,2,3017.555,2025-11-21 22:38:35.864872,104,0.0,0.0,2.0,3.0,1
U004385,11761.9,6,1960.3166666666666,2026-02-19 22:38:35.857691,14,1.0,0.0,4.0,2.0,0
U004386,1049.75,1,1049.75,2026-02-23 22:38:35.862847,10,0.0,0.0,3.0,2.0,0
U004387,1790.46,1,1790.46,2025-09-09 22:38:35.861839,177,1.0,0.0,0.0,1.0,1
U004388,1583.6299999999999,2,791.8149999999999,2026-02-28 22:38:35.861335,5,0.0,0.0,3.0,2.0,0
U004389,158.24,1,158.24,2026-01-24 22:38:35.864872,40,0.0,0.0,5.0,2.0,0
U004390,664.37,1,664.37,2025-09-08 22:38:35.860262,178,1.0,1.0,5.0,3.0,1
U004391,4375.01,2,2187.505,2026-03-03 22:38:35.861839,2,0.0,1.0,2.0,2.0,0
U004392,3197.15,4,799.2875,2026-01-18 22:38:35.862847,46,0.0,3.0,2.0,2.0,0
U004393,248.47,1,248.47,2025-09-12 22:38:35.857691,174,0.0,0.0,0.0,2.0,1
U004394,14702.16,5,2940.432,2026-02-24 22:38:35.866952,9,0.0,0.0,6.0,1.0,0
U004395,18662.989999999998,5,3732.5979999999995,2026-03-03 22:38:35.866391,2,0.0,0.0,3.0,1.0,0
U004397,7279.25,5,1455.85,2026-01-07 22:38:35.863358,57,2.0,1.0,3.0,4.0,0
U004398,9525.82,5,1905.164,2025-12-29 22:38:35.866952,66,0.0,1.0,5.0,5.0,0
U004399,2257.97,1,2257.97,2026-01-04 22:38:35.859255,60,0.0,1.0,4.0,3.0,0
U004400,1425.1399999999999,3,475.0466666666666,2026-02-13 22:38:35.862847,20,3.0,2.0,4.0,1.0,0
U004401,379.8,2,189.9,2025-11-24 22:38:35.862847,101,1.0,0.0,7.0,0.0,1
U004402,476.52,2,238.26,2026-01-23 22:38:35.861839,41,0.0,0.0,2.0,2.0,0
U004403,5599.8,5,1119.96,2026-02-26 22:38:35.864872,7,1.0,0.0,1.0,0.0,0
U004404,1708.6799999999998,3,569.56,2026-02-21 22:38:35.864368,12,1.0,1.0,8.0,1.0,0
U004405,3994.76,2,1997.38,2026-02-28 22:38:35.864368,5,1.0,0.0,4.0,0.0,0
U004407,5532.65,3,1844.2166666666665,2026-01-08 22:38:35.857691,56,1.0,2.0,2.0,0.0,0
U004408,88.5,1,88.5,2026-03-01 22:38:35.857691,4,0.0,1.0,7.0,0.0,0
U004409,4932.96,2,2466.48,2026-02-01 22:38:35.863358,32,0.0,0.0,2.0,2.0,0
U004410,5372.0199999999995,3,1790.6733333333332,2026-02-07 22:38:35.857691,26,0.0,0.0,3.0,4.0,0
U004411,4976.92,2,2488.46,2026-02-28 22:38:35.860334,5,1.0,2.0,3.0,2.0,0
U004412,3946.84,2,1973.42,2025-10-14 22:38:35.864368,142,0.0,0.0,2.0,1.0,1
U004414,59453.310000000005,8,7431.663750000001,2026-02-25 22:38:35.867478,8,0.0,1.0,1.0,3.0,0
U004416,3055.11,3,1018.37,2026-01-07 22:38:35.867478,57,0.0,1.0,5.0,0.0,0
U004419,7039.96,5,1407.992,2026-01-14 22:38:35.867478,50,0.0,0.0,2.0,3.0,0
U004421,8496.84,4,2124.21,2026-02-28 22:38:35.864872,5,0.0,1.0,3.0,2.0,0
U004422,11819.68,6,1969.9466666666667,2026-03-03 22:38:35.860334,2,1.0,1.0,5.0,1.0,0
U004423,17947.21,6,2991.2016666666664,2026-01-06 22:38:35.857691,58,0.0,1.0,0.0,1.0,0
U004425,8795.94,4,2198.985,2025-12-13 22:38:35.861335,82,0.0,3.0,5.0,3.0,0
U004426,3483.8399999999997,4,870.9599999999999,2026-02-10 22:38:35.861839,23,0.0,1.0,6.0,1.0,0
U004427,6423.06,4,1605.765,2026-02-24 22:38:35.864872,9,1.0,2.0,3.0,2.0,0
U004428,2883.77,3,961.2566666666667,2026-02-04 22:38:35.860334,29,2.0,1.0,4.0,0.0,0
U004429,18413.97,5,3682.7940000000003,2026-02-08 22:38:35.867478,25,0.0,1.0,2.0,1.0,0
U004430,6983.45,4,1745.8625,2026-02-06 22:38:35.868487,27,0.0,0.0,4.0,2.0,0
U004431,10006.880000000001,5,2001.3760000000002,2026-03-04 22:38:35.861335,1,0.0,0.0,2.0,0.0,0
U004432,10824.53,3,3608.1766666666667,2026-02-19 22:38:35.858737,14,1.0,2.0,5.0,3.0,0
U004433,1378.12,1,1378.12,2026-02-07 22:38:35.860334,26,1.0,2.0,3.0,1.0,0
U004434,7110.71,4,1777.6775,2026-03-04 22:38:35.861839,1,0.0,1.0,3.0,0.0,0
U004435,24266.25,4,6066.5625,2026-02-20 22:38:35.865879,13,0.0,1.0,5.0,1.0,0
U004436,10333.33,3,3444.443333333333,2026-01-21 22:38:35.863358,43,2.0,1.0,2.0,0.0,0
U004437,19106.030000000002,2,9553.015000000001,2025-12-12 22:38:35.864368,83,1.0,1.0,5.0,3.0,0
U004438,3401.66,2,1700.83,2026-01-02 22:38:35.865879,62,0.0,1.0,4.0,1.0,0
U004439,2079.85,1,2079.85,2026-01-27 22:38:35.858737,37,0.0,0.0,5.0,1.0,0
U004440,4125.57,3,1375.1899999999998,2026-02-04 22:38:35.860334,29,0.0,2.0,5.0,3.0,0
U004441,475.6,1,475.6,2026-02-17 22:38:35.861839,16,0.0,1.0,4.0,1.0,0
U004442,3618.88,3,1206.2933333333333,2026-01-28 22:38:35.864872,36,2.0,1.0,3.0,1.0,0
U004443,9977.869999999999,3,3325.9566666666665,2026-01-30 22:38:35.867478,34,1.0,0.0,3.0,1.0,0
U004444,6029.03,1,6029.03,2025-11-14 22:38:35.868487,111,0.0,1.0,2.0,2.0,1
U004447,7995.24,5,1599.048,2026-01-28 22:38:35.864368,36,1.0,2.0,4.0,0.0,0
U004448,7989.79,5,1597.958,2026-01-25 22:38:35.868487,39,1.0,0.0,1.0,1.0,0
U004449,8007.35,3,2669.116666666667,2025-12-01 22:38:35.860334,94,0.0,2.0,1.0,2.0,1
U004451,3786.17,2,1893.085,2026-01-21 22:38:35.868487,43,2.0,0.0,3.0,0.0,0
U004453,4853.0199999999995,6,808.8366666666666,2026-02-17 22:38:35.861335,16,0.0,0.0,4.0,2.0,0
U004454,4453.94,5,890.7879999999999,2026-03-01 22:38:35.860334,4,1.0,1.0,1.0,2.0,0
U004455,3601.49,3,1200.4966666666667,2026-02-14 22:38:35.864368,19,1.0,2.0,5.0,0.0,0
U004456,15845.78,5,3169.156,2026-02-14 22:38:35.863358,19,0.0,1.0,2.0,4.0,0
U004457,10500.1,5,2100.02,2026-02-23 22:38:35.866952,10,1.0,1.0,3.0,0.0,0
U004458,1522.31,2,761.155,2026-01-07 22:38:35.858737,57,2.0,4.0,0.0,1.0,0
U004459,13898.7,6,2316.4500000000003,2026-02-25 22:38:35.867478,8,0.0,1.0,1.0,3.0,0
U004460,9740.460000000001,5,1948.092,2026-01-25 22:38:35.867478,39,1.0,1.0,2.0,3.0,0
U004461,6019.41,4,1504.8525,2026-01-05 22:38:35.866952,59,0.0,1.0,5.0,0.0,0
U004462,127.43,1,127.43,2025-09-10 22:38:35.861839,176,2.0,0.0,5.0,0.0,1
U004463,1852.2199999999998,2,926.1099999999999,2026-01-03 22:38:35.865879,61,1.0,0.0,3.0,1.0,0
U004464,310.09,1,310.09,2026-03-04 22:38:35.868487,1,2.0,0.0,5.0,0.0,0
U004465,1698.97,1,1698.97,2025-11-17 22:38:35.857691,108,0.0,1.0,7.0,1.0,1
U004466,2760.11,2,1380.055,2025-11-12 22:38:35.861839,113,2.0,0.0,6.0,1.0,1
U004467,431.67,2,215.835,2026-02-23 22:38:35.867478,10,0.0,1.0,2.0,1.0,0
U004469,6977.02,3,2325.6733333333336,2026-02-27 22:38:35.861839,6,0.0,0.0,2.0,2.0,0
U004470,18090.97,3,6030.323333333334,2026-02-10 22:38:35.861839,23,3.0,0.0,1.0,2.0,0
U004471,8005.650000000001,2,4002.8250000000003,2025-10-23 22:38:35.859255,133,0.0,2.0,4.0,1.0,1
U004472,9668.8,2,4834.4,2026-02-21 22:38:35.865879,12,0.0,2.0,4.0,1.0,0
U004473,418.53,2,209.265,2026-01-19 22:38:35.863358,45,1.0,1.0,2.0,1.0,0
U004474,5889.97,3,1963.3233333333335,2026-02-18 22:38:35.861335,15,3.0,2.0,2.0,2.0,0
U004475,4809.36,2,2404.68,2025-11-12 22:38:35.865879,113,0.0,0.0,4.0,3.0,1
U004476,21316.71,6,3552.785,2026-02-14 22:38:35.860334,19,0.0,0.0,0.0,3.0,0
U004477,3660.65,3,1220.2166666666667,2026-02-09 22:38:35.858737,24,0.0,1.0,4.0,3.0,0
U004478,2794.73,3,931.5766666666667,2026-01-29 22:38:35.860262,35,1.0,2.0,2.0,1.0,0
U004479,8029.51,2,4014.755,2025-11-14 22:38:35.864368,111,0.0,0.0,3.0,0.0,1
U004480,11133.029999999999,3,3711.0099999999998,2026-01-14 22:38:35.861335,50,0.0,2.0,5.0,2.0,0
U004481,8177.6,6,1362.9333333333334,2026-02-19 22:38:35.866391,14,1.0,1.0,3.0,2.0,0
U004482,13965.35,2,6982.675,2025-11-01 22:38:35.867478,124,0.0,0.0,4.0,2.0,1
U004483,4202.99,5,840.598,2026-02-04 22:38:35.857691,29,2.0,1.0,6.0,4.0,0
U004484,4078.54,3,1359.5133333333333,2025-12-29 22:38:35.864368,66,3.0,0.0,3.0,3.0,0
U004485,4415.4,3,1471.8,2026-01-04 22:38:35.858737,60,2.0,0.0,3.0,2.0,0
U004486,32529.08,4,8132.27,2026-02-19 22:38:35.864872,14,0.0,0.0,1.0,3.0,0
U004487,4907.14,4,1226.785,2025-12-30 22:38:35.861839,65,1.0,1.0,1.0,1.0,0
U004488,6228.679999999999,3,2076.2266666666665,2026-01-09 22:38:35.859255,55,1.0,2.0,4.0,4.0,0
U004489,3370.6200000000003,2,1685.3100000000002,2026-01-28 22:38:35.868487,36,0.0,1.0,2.0,3.0,0
U004490,989.75,1,989.75,2025-11-07 22:38:35.862847,118,2.0,1.0,5.0,2.0,1
U004491,26889.16,6,4481.526666666667,2026-02-18 22:38:35.867478,15,0.0,0.0,1.0,2.0,0
U004492,6475.38,3,2158.46,2026-02-26 22:38:35.861335,7,0.0,4.0,0.0,1.0,0
U004493,1481.85,1,1481.85,2025-09-28 22:38:35.867478,158,2.0,0.0,1.0,0.0,1
U004494,19192.32,4,4798.08,2026-02-04 22:38:35.859255,29,0.0,1.0,4.0,2.0,0
U004495,13172.03,6,2195.3383333333336,2026-02-06 22:38:35.857691,27,2.0,2.0,2.0,3.0,0
U004496,5882.610000000001,2,2941.3050000000003,2026-02-22 22:38:35.863358,11,0.0,1.0,3.0,1.0,0
U004497,6502.42,6,1083.7366666666667,2026-01-27 22:38:35.860262,37,2.0,0.0,3.0,4.0,0
U004498,16184.02,3,5394.673333333333,2026-02-27 22:38:35.861839,6,1.0,3.0,0.0,2.0,0
U004500,21440.55,4,5360.1375,2025-10-04 22:38:35.859255,152,0.0,0.0,2.0,2.0,1
U004501,1630.89,2,815.445,2025-10-28 22:38:35.867478,128,0.0,2.0,5.0,4.0,1
U004502,19871.57,5,3974.314,2026-02-13 22:38:35.859255,20,1.0,2.0,3.0,2.0,0
U004503,4637.96,4,1159.49,2026-01-29 22:38:35.866391,35,2.0,3.0,3.0,0.0,0
U004504,5664.91,4,1416.2275,2026-02-21 22:38:35.858737,12,0.0,1.0,3.0,1.0,0
U004506,10644.99,6,1774.165,2026-03-04 22:38:35.862847,1,1.0,0.0,4.0,3.0,0
U004507,4871.43,4,1217.8575,2026-02-19 22:38:35.863358,14,1.0,1.0,5.0,0.0,0
U004508,29564.980000000003,3,9854.993333333334,2026-02-17 22:38:35.861335,16,0.0,0.0,4.0,4.0,0
U004509,14450.599999999999,2,7225.299999999999,2025-10-07 22:38:35.857691,149,0.0,3.0,1.0,2.0,1
U004510,93.79,1,93.79,2026-01-06 22:38:35.864872,58,1.0,2.0,0.0,1.0,0
U004511,3924.4700000000003,5,784.894,2026-02-22 22:38:35.859255,11,0.0,1.0,1.0,0.0,0
U004512,4098.99,3,1366.33,2026-02-28 22:38:35.866391,5,0.0,1.0,2.0,2.0,0
U004513,13912.14,5,2782.428,2026-02-15 22:38:35.861335,18,0.0,3.0,3.0,5.0,0
U004514,31105.739999999998,4,7776.4349999999995,2026-01-03 22:38:35.861839,61,0.0,0.0,5.0,1.0,0
U004515,7164.950000000001,4,1791.2375000000002,2026-02-02 22:38:35.859255,31,0.0,2.0,6.0,3.0,0
U004516,3446.3,3,1148.7666666666667,2025-12-15 22:38:35.861839,80,0.0,2.0,2.0,2.0,0
U004517,2861.49,4,715.3725,2026-02-17 22:38:35.859255,16,1.0,1.0,2.0,0.0,0
U004519,1385.22,2,692.61,2025-10-29 22:38:35.866391,127,1.0,2.0,3.0,1.0,1
U004520,5415.85,3,1805.2833333333335,2026-01-23 22:38:35.860334,41,0.0,2.0,3.0,1.0,0
U004521,12905.119999999999,5,2581.024,2026-02-28 22:38:35.860334,5,0.0,0.0,1.0,1.0,0
U004522,8734.11,7,1247.73,2026-02-24 22:38:35.868487,9,0.0,1.0,3.0,1.0,0
U004523,2061.6400000000003,2,1030.8200000000002,2025-10-01 22:38:35.860334,155,2.0,0.0,0.0,0.0,1
U004524,12149.16,2,6074.58,2026-02-07 22:38:35.862847,26,1.0,2.0,4.0,0.0,0
U004525,13047.8,3,4349.266666666666,2026-01-30 22:38:35.860334,34,0.0,0.0,3.0,3.0,0
U004526,13623.96,3,4541.32,2026-01-09 22:38:35.868487,55,0.0,0.0,2.0,2.0,0
U004527,1440.5,1,1440.5,2025-09-10 22:38:35.866952,176,1.0,1.0,6.0,1.0,1
U004528,5990.8,4,1497.7,2026-02-14 22:38:35.864872,19,2.0,1.0,2.0,3.0,0
U004529,169.34,1,169.34,2025-09-29 22:38:35.865879,157,0.0,1.0,4.0,1.0,1
U004530,3674.96,2,1837.48,2026-02-03 22:38:35.861335,30,1.0,1.0,2.0,2.0,0
U004531,5565.4800000000005,4,1391.3700000000001,2026-01-27 22:38:35.866391,37,0.0,0.0,3.0,1.0,0
U004532,182.07,1,182.07,2025-11-03 22:38:35.861839,122,0.0,0.0,3.0,2.0,1
U004533,39660.62,5,7932.124000000001,2026-01-30 22:38:35.867478,34,0.0,1.0,6.0,2.0,0
U004534,3228.25,2,1614.125,2025-10-17 22:38:35.866952,139,0.0,2.0,1.0,2.0,1
U004535,2834.25,1,2834.25,2025-09-25 22:38:35.861335,161,0.0,2.0,4.0,1.0,1
U004536,6955.47,2,3477.735,2025-12-07 22:38:35.859255,88,3.0,1.0,0.0,0.0,0
U004537,9544.37,2,4772.185,2025-12-17 22:38:35.864872,78,0.0,1.0,4.0,1.0,0
U004538,8127.45,4,2031.8625,2026-02-20 22:38:35.859255,13,0.0,0.0,1.0,1.0,0
U004539,10501.810000000001,6,1750.301666666667,2026-02-08 22:38:35.861839,25,0.0,2.0,2.0,2.0,0
U004540,13060.75,7,1865.8214285714287,2026-02-17 22:38:35.867478,16,0.0,0.0,3.0,1.0,0
U004541,5195.02,2,2597.51,2026-01-12 22:38:35.867478,52,0.0,0.0,2.0,1.0,0
U004542,13684.32,2,6842.16,2025-12-02 22:38:35.864872,93,0.0,0.0,6.0,0.0,1
U004543,176.52,1,176.52,2026-02-12 22:38:35.857691,21,1.0,1.0,3.0,2.0,0
U004544,3887.33,1,3887.33,2025-10-10 22:38:35.860334,146,1.0,0.0,3.0,1.0,1
U004545,10158.55,2,5079.275,2025-12-31 22:38:35.862847,64,1.0,1.0,4.0,1.0,0
U004546,14595.05,2,7297.525,2026-01-28 22:38:35.863358,36,1.0,0.0,0.0,4.0,0
U004547,2534.76,3,844.9200000000001,2026-03-01 22:38:35.861335,4,0.0,0.0,1.0,2.0,0
U004548,5258.49,4,1314.6225,2026-02-22 22:38:35.864872,11,0.0,1.0,3.0,0.0,0
U004549,18204.17,5,3640.834,2026-02-28 22:38:35.864872,5,1.0,0.0,3.0,0.0,0
U004550,5350.91,3,1783.6366666666665,2026-02-14 22:38:35.864368,19,0.0,1.0,2.0,0.0,0
U004551,18366.86,3,6122.286666666667,2026-01-17 22:38:35.857691,47,0.0,1.0,2.0,0.0,0
U004552,35234.54,3,11744.846666666666,2026-03-02 22:38:35.863358,3,0.0,2.0,1.0,1.0,0
U004553,711.65,1,711.65,2026-01-14 22:38:35.867478,50,0.0,0.0,3.0,1.0,0
U004554,44771.97,5,8954.394,2026-03-04 22:38:35.861839,1,0.0,2.0,4.0,3.0,0
U004555,14281.71,4,3570.4275,2026-02-22 22:38:35.861839,11,1.0,0.0,3.0,3.0,0
U004556,1537.9099999999999,2,768.9549999999999,2025-09-20 22:38:35.863358,166,1.0,1.0,5.0,4.0,1
U004557,110.13,1,110.13,2025-11-10 22:38:35.859255,115,0.0,1.0,0.0,1.0,1
U004558,10997.53,5,2199.5060000000003,2026-01-03 22:38:35.861839,61,2.0,2.0,2.0,2.0,0
U004559,2434.95,3,811.65,2026-01-13 22:38:35.864872,51,0.0,0.0,3.0,1.0,0
U004560,5894.09,3,1964.6966666666667,2026-02-11 22:38:35.859255,22,0.0,0.0,1.0,1.0,0
U004562,2356.3,2,1178.15,2025-12-30 22:38:35.864872,65,2.0,0.0,6.0,2.0,0
U004563,3022.25,3,1007.4166666666666,2026-02-22 22:38:35.861335,11,0.0,0.0,2.0,4.0,0
U004564,22555.38,4,5638.845,2026-01-26 22:38:35.864368,38,1.0,2.0,4.0,2.0,0
U004565,4432.22,3,1477.4066666666668,2026-02-18 22:38:35.868487,15,0.0,0.0,3.0,0.0,0
U004566,16207.779999999999,6,2701.2966666666666,2026-02-04 22:38:35.859255,29,0.0,1.0,3.0,0.0,0
U004567,20747.61,4,5186.9025,2026-02-22 22:38:35.860334,11,0.0,1.0,5.0,2.0,0
U004568,4350.16,4,1087.54,2026-03-04 22:38:35.864368,1,1.0,0.0,2.0,3.0,0
U004569,8096.86,1,8096.86,2025-11-09 22:38:35.863358,116,0.0,1.0,0.0,0.0,1
U004570,5448.1900000000005,4,1362.0475000000001,2026-01-24 22:38:35.868487,40,0.0,1.0,1.0,4.0,0
U004571,901.56,2,450.78,2025-12-14 22:38:35.859255,81,1.0,1.0,6.0,2.0,0
U004572,7030.29,4,1757.5725,2026-03-01 22:38:35.863358,4,0.0,0.0,7.0,0.0,0
U004573,31153.260000000002,6,5192.21,2026-01-02 22:38:35.864872,62,1.0,0.0,2.0,2.0,0
U004574,1633.44,3,544.48,2026-02-03 22:38:35.864872,30,1.0,1.0,4.0,0.0,0
U004575,9717.07,5,1943.414,2026-01-22 22:38:35.859255,42,0.0,1.0,4.0,2.0,0
U004576,13931.54,6,2321.9233333333336,2026-02-05 22:38:35.860334,28,0.0,0.0,3.0,3.0,0
U004577,744.46,2,372.23,2026-02-09 22:38:35.863358,24,1.0,0.0,1.0,2.0,0
U004578,1442.66,1,1442.66,2025-11-22 22:38:35.866391,103,1.0,1.0,6.0,0.0,1
U004579,2137.77,2,1068.885,2025-12-31 22:38:35.858737,64,0.0,0.0,4.0,1.0,0
U004580,21731.35,5,4346.2699999999995,2026-01-08 22:38:35.866391,56,1.0,0.0,0.0,2.0,0
